Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Weather_Desc,TimeStamp,Date,Traffic_Vol
0.0,259.94,0.0,0.0,1,Clear skies,Clear skies,20-03-2016 09:00,2016-03-20,7271.42
0.0,262.04,0.0,0.0,2,Clear skies,Clear skies,20-03-2016 10:00,2016-03-20,6195.02
0.0,262.74,0.0,0.0,1,Clear skies,Clear skies,20-03-2016 11:00,2016-03-20,6577.22
0.0,264.23,0.0,0.0,2,Clear skies,Clear skies,20-03-2016 12:00,2016-03-20,6681.22
0.0,265.93,0.0,0.0,1,Clear skies,Clear skies,20-03-2016 13:00,2016-03-20,6798.22
0.0,266.45,0.0,0.0,1,Clear skies,Clear skies,20-03-2016 14:00,2016-03-20,7539.22
0.0,268.09,0.0,0.0,2,Clear skies,Clear skies,20-03-2016 15:00,2016-03-20,7944.82
0.0,267.75,0.0,0.0,2,Clear skies,Clear skies,20-03-2016 16:00,2016-03-20,9009.52
0.0,268.32,0.0,0.0,76,Cloudy skies,Fragmented clouds,20-03-2016 17:00,2016-03-20,8314.02
0.0,267.6,0.0,0.0,1,Snowfall,Deep snow,20-03-2016 18:00,2016-03-20,6314.62
0.0,266.77,0.0,0.0,1,Snowfall,Deep snow,20-03-2016 19:00,2016-03-20,4900.22
0.0,264.88,0.0,0.0,1,Clear skies,Clear skies,20-03-2016 20:00,2016-03-20,4423.12
0.0,263.69,0.0,0.0,2,Clear skies,Clear skies,20-03-2016 21:00,2016-03-20,3887.52
0.0,262.95,0.0,0.0,2,Clear skies,Clear skies,20-03-2016 22:00,2016-03-20,2665.52
0.0,262.42,0.0,0.0,1,Clear skies,Clear skies,20-03-2016 23:00,2016-03-20,1743.82
0.0,261.14,0.0,0.0,2,Clear skies,Clear skies,21-03-2016 00:00,2016-03-21,1193.92
0.0,261.25,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 01:00,2016-03-21,885.82
0.0,260.08,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 02:00,2016-03-21,790.92
0.0,259.9,0.0,0.0,2,Clear skies,Clear skies,21-03-2016 03:00,2016-03-21,816.92
0.0,259.77,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 04:00,2016-03-21,1396.72
0.0,259.54,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 05:00,2016-03-21,3774.42
0.0,258.88,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 06:00,2016-03-21,7661.42
0.0,258.5,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 07:00,2016-03-21,9326.72
0.0,258.63,0.0,0.0,1,Airborne particles,Smoky air,21-03-2016 08:00,2016-03-21,8237.32
0.0,259.62,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 09:00,2016-03-21,6955.52
0.0,261.5,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 10:00,2016-03-21,6192.42
0.0,262.46,0.0,0.0,1,Snowfall,Deep snow,21-03-2016 11:00,2016-03-21,6859.32
0.0,264.64,0.0,0.0,1,Snowfall,Deep snow,21-03-2016 12:00,2016-03-21,7089.42
0.0,265.79,0.0,0.0,1,Airborne particles,Smoky air,21-03-2016 13:00,2016-03-21,7193.42
0.0,266.27,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 14:00,2016-03-21,7675.72
0.0,266.7,0.0,0.0,1,Snowfall,Deep snow,21-03-2016 15:00,2016-03-21,8008.52
0.0,266.97,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 16:00,2016-03-21,8832.72
0.0,267.87,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 17:00,2016-03-21,8545.42
0.0,267.89,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 18:00,2016-03-21,6592.82
0.0,266.42,0.0,0.0,20,Cloudy skies,Scattered clouds,21-03-2016 19:00,2016-03-21,5041.92
0.0,265.14,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 20:00,2016-03-21,4683.12
0.0,264.77,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 21:00,2016-03-21,4411.42
0.0,263.7,0.0,0.0,2,Clear skies,Clear skies,21-03-2016 22:00,2016-03-21,4945.72
0.0,262.61,0.0,0.0,1,Clear skies,Clear skies,21-03-2016 23:00,2016-03-21,2288.52
0.0,261.81,0.0,0.0,2,Clear skies,Clear skies,22-03-2016 00:00,2016-03-22,1450.02
0.0,260.76,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 01:00,2016-03-22,996.32
0.0,260.4,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 02:00,2016-03-22,906.62
0.0,260.39,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 03:00,2016-03-22,897.52
0.0,259.49,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 04:00,2016-03-22,1300.52
0.0,258.72,0.0,0.0,2,Clear skies,Clear skies,22-03-2016 05:00,2016-03-22,3483.22
0.0,258.34,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 06:00,2016-03-22,7163.52
0.0,257.1,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 07:00,2016-03-22,8744.32
0.0,258.11,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 08:00,2016-03-22,7647.12
0.0,260.14,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 09:00,2016-03-22,6568.12
0.0,261.96,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 10:00,2016-03-22,6679.92
0.0,265.56,0.0,0.0,2,Clear skies,Clear skies,22-03-2016 11:00,2016-03-22,7237.62
0.0,266.93,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 12:00,2016-03-22,7528.82
0.0,268.24,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 13:00,2016-03-22,7463.82
0.0,269.43,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 14:00,2016-03-22,7974.72
0.0,270.02,0.0,0.0,2,Clear skies,Clear skies,22-03-2016 15:00,2016-03-22,8160.62
0.0,270.44,0.0,0.0,5,Clear skies,Clear skies,22-03-2016 16:00,2016-03-22,8865.22
0.0,270.69,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 17:00,2016-03-22,8306.22
0.0,270.55,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 18:00,2016-03-22,6621.42
0.0,270.03,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 19:00,2016-03-22,5264.22
0.0,268.5,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 20:00,2016-03-22,4480.32
0.0,267.13,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 21:00,2016-03-22,5924.62
0.0,266.59,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 22:00,2016-03-22,4618.12
0.0,264.61,0.0,0.0,1,Clear skies,Clear skies,22-03-2016 23:00,2016-03-22,2877.42
0.0,263.71,0.0,0.0,2,Clear skies,Clear skies,23-03-2016 00:00,2016-03-23,2072.72
0.0,263.31,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 01:00,2016-03-23,1463.02
0.0,263.56,0.0,0.0,2,Clear skies,Clear skies,23-03-2016 02:00,2016-03-23,1180.92
0.0,262.36,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 03:00,2016-03-23,995.02
0.0,261.98,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 04:00,2016-03-23,931.32
0.0,261.68,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 05:00,2016-03-23,1383.72
0.0,260.42,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 06:00,2016-03-23,1967.42
0.0,260.3,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 07:00,2016-03-23,3025.62
0.0,260.96,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 08:00,2016-03-23,4221.62
0.0,262.55,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 09:00,2016-03-23,5313.62
0.0,265.17,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 10:00,2016-03-23,5734.82
0.0,269.48,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 11:00,2016-03-23,6315.92
0.0,271.71,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 12:00,2016-03-23,6928.22
0.0,273.23,0.0,0.0,6,Clear skies,Clear skies,23-03-2016 13:00,2016-03-23,6921.72
0.0,274.71,0.0,0.0,2,Clear skies,Clear skies,23-03-2016 14:00,2016-03-23,6582.42
0.0,275.09,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 15:00,2016-03-23,7578.22
0.0,275.05,0.0,0.0,2,Clear skies,Clear skies,23-03-2016 16:00,2016-03-23,8571.42
0.0,275.03,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 17:00,2016-03-23,6510.92
0.0,274.79,0.0,0.0,2,Clear skies,Clear skies,23-03-2016 18:00,2016-03-23,5920.72
0.0,274.23,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 19:00,2016-03-23,5126.42
0.0,272.67,0.0,0.0,75,Cloudy skies,Fragmented clouds,23-03-2016 20:00,2016-03-23,4369.82
0.0,271.25,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 21:00,2016-03-23,4828.72
0.0,271.38,0.0,0.0,2,Clear skies,Clear skies,23-03-2016 22:00,2016-03-23,5957.12
0.0,270.99,0.0,0.0,1,Clear skies,Clear skies,23-03-2016 23:00,2016-03-23,3128.32
0.0,270.72,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 00:00,2016-03-24,2111.72
0.0,269.48,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 01:00,2016-03-24,1567.02
0.0,269.03,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 02:00,2016-03-24,1270.62
0.0,268.63,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 03:00,2016-03-24,889.72
0.0,267.22,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 04:00,2016-03-24,789.62
0.0,266.54,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 05:00,2016-03-24,1034.02
0.0,266.39,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 06:00,2016-03-24,1378.52
0.0,264.63,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 07:00,2016-03-24,1955.72
0.0,264.45,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 08:00,2016-03-24,2730.52
0.0,267.1,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 09:00,2016-03-24,3992.82
0.0,269.16,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 10:00,2016-03-24,5044.52
0.0,272.6,0.0,0.0,40,Cloudy skies,Partly cloudy skies,24-03-2016 11:00,2016-03-24,5350.02
0.0,274.06,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 12:00,2016-03-24,6161.22
0.0,274.72,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 13:00,2016-03-24,6406.92
0.0,275.97,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 14:00,2016-03-24,6471.92
0.0,276.5,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 15:00,2016-03-24,6271.72
0.0,277.17,0.0,0.0,2,Clear skies,Clear skies,24-03-2016 16:00,2016-03-24,6236.62
0.0,276.47,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 17:00,2016-03-24,5767.32
0.0,275.99,0.0,0.0,40,Cloudy skies,Partly cloudy skies,24-03-2016 18:00,2016-03-24,4975.62
0.0,274.38,0.0,0.0,90,Cloudy skies,Full cloud cover,24-03-2016 19:00,2016-03-24,4350.32
0.0,274.47,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 20:00,2016-03-24,3910.92
0.0,273.55,0.0,0.0,41,Cloudy skies,Partly cloudy skies,24-03-2016 21:00,2016-03-24,3095.82
0.0,272.1,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 22:00,2016-03-24,2484.82
0.0,271.77,0.0,0.0,1,Clear skies,Clear skies,24-03-2016 23:00,2016-03-24,3021.72
0.0,271.55,0.0,0.0,75,Cloudy skies,Fragmented clouds,25-03-2016 00:00,2016-03-25,2326.22
0.0,271.56,0.0,0.0,90,Cloudy skies,Full cloud cover,25-03-2016 01:00,2016-03-25,905.32
0.0,271.6,0.0,0.0,91,Cloudy skies,Full cloud cover,25-03-2016 02:00,2016-03-25,807.82
0.0,271.27,0.0,0.0,90,Cloudy skies,Full cloud cover,25-03-2016 03:00,2016-03-25,917.02
0.0,270.74,0.0,0.0,90,Cloudy skies,Full cloud cover,25-03-2016 04:00,2016-03-25,1424.02
0.0,271.23,0.0,0.0,90,Cloudy skies,Full cloud cover,25-03-2016 05:00,2016-03-25,3619.72
0.0,271.15,0.0,0.0,90,Snowfall,Deep snow,25-03-2016 06:00,2016-03-25,7427.42
0.0,271.49,0.0,0.0,90,Snowfall,Deep snow,25-03-2016 07:00,2016-03-25,8978.32
0.0,270.67,0.0,0.0,90,Light fog,Fine fog,25-03-2016 08:00,2016-03-25,7810.92
0.0,271.89,0.0,0.0,91,Snowfall,Deep snow,25-03-2016 09:00,2016-03-25,6283.42
0.0,271.82,0.0,0.0,75,Cloudy skies,Fragmented clouds,25-03-2016 10:00,2016-03-25,6028.62
0.0,272.24,0.0,0.0,76,Cloudy skies,Fragmented clouds,25-03-2016 11:00,2016-03-25,6249.62
0.0,273.28,0.0,0.0,76,Cloudy skies,Fragmented clouds,25-03-2016 12:00,2016-03-25,6501.82
0.0,272.87,0.0,0.0,75,Cloudy skies,Fragmented clouds,25-03-2016 13:00,2016-03-25,6509.62
0.0,272.88,0.0,0.0,90,Cloudy skies,Full cloud cover,25-03-2016 14:00,2016-03-25,6919.12
0.0,273.31,0.0,0.0,90,Cloudy skies,Full cloud cover,25-03-2016 15:00,2016-03-25,7212.92
0.0,273.36,0.0,0.0,90,Cloudy skies,Full cloud cover,25-03-2016 16:00,2016-03-25,8056.62
0.0,273.02,0.0,0.0,90,Cloudy skies,Full cloud cover,25-03-2016 17:00,2016-03-25,7687.42
0.0,273.82,0.0,0.0,91,Cloudy skies,Full cloud cover,25-03-2016 18:00,2016-03-25,5619.12
0.0,273.42,0.0,0.0,75,Cloudy skies,Fragmented clouds,25-03-2016 19:00,2016-03-25,4200.82
0.0,272.5,0.0,0.0,91,Cloudy skies,Full cloud cover,25-03-2016 20:00,2016-03-25,3741.92
0.0,271.83,0.0,0.0,91,Snowfall,Deep snow,25-03-2016 21:00,2016-03-25,3249.22
0.0,272.42,0.0,0.0,91,Snowfall,Deep snow,25-03-2016 22:00,2016-03-25,2453.62
0.0,271.77,0.0,0.0,90,Cloudy skies,Full cloud cover,25-03-2016 23:00,2016-03-25,1621.62
0.0,272.6,0.0,0.0,90,Cloudy skies,Full cloud cover,26-03-2016 00:00,2016-03-26,1100.32
0.0,271.76,0.0,0.0,40,Cloudy skies,Partly cloudy skies,26-03-2016 01:00,2016-03-26,818.22
0.0,271.23,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 02:00,2016-03-26,712.92
0.0,270.48,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 03:00,2016-03-26,833.82
0.0,269.88,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 04:00,2016-03-26,1369.42
0.0,269.16,0.0,0.0,2,Clear skies,Clear skies,26-03-2016 05:00,2016-03-26,3715.92
0.0,269.2,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 06:00,2016-03-26,7635.42
0.0,268.26,0.0,0.0,2,Clear skies,Clear skies,26-03-2016 07:00,2016-03-26,9250.02
0.0,268.74,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 08:00,2016-03-26,7999.42
0.0,269.14,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 09:00,2016-03-26,6752.72
0.0,270.59,0.0,0.0,40,Cloudy skies,Partly cloudy skies,26-03-2016 10:00,2016-03-26,6071.52
0.0,272.24,0.0,0.0,2,Clear skies,Clear skies,26-03-2016 11:00,2016-03-26,6330.22
0.0,273.93,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 12:00,2016-03-26,6764.42
0.0,274.56,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 13:00,2016-03-26,6785.22
0.0,275.26,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 14:00,2016-03-26,7146.62
0.0,276.34,0.0,0.0,2,Clear skies,Clear skies,26-03-2016 15:00,2016-03-26,7631.52
0.0,276.87,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 16:00,2016-03-26,8709.22
0.0,276.1,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 17:00,2016-03-26,8005.92
0.0,276.28,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 18:00,2016-03-26,5990.92
0.0,275.71,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 19:00,2016-03-26,4295.72
0.0,275.1,0.0,0.0,1,Clear skies,Clear skies,26-03-2016 20:00,2016-03-26,3988.92
0.0,274.54,0.0,0.0,40,Cloudy skies,Partly cloudy skies,26-03-2016 21:00,2016-03-26,3335.02
0.0,274.1,0.0,0.0,91,Cloudy skies,Full cloud cover,26-03-2016 22:00,2016-03-26,2464.02
0.0,273.42,0.0,0.0,90,Cloudy skies,Full cloud cover,26-03-2016 23:00,2016-03-26,1824.42
0.0,272.42,0.0,0.0,91,Cloudy skies,Full cloud cover,27-03-2016 00:00,2016-03-27,1153.62
0.0,272.16,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 01:00,2016-03-27,913.12
0.0,271.96,0.0,0.0,91,Cloudy skies,Full cloud cover,27-03-2016 02:00,2016-03-27,764.92
0.0,271.28,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 03:00,2016-03-27,844.22
0.0,270.81,0.0,0.0,91,Cloudy skies,Full cloud cover,27-03-2016 04:00,2016-03-27,1398.02
0.0,270.81,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 05:00,2016-03-27,3686.02
0.0,270.04,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 06:00,2016-03-27,7693.92
0.0,270.12,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 07:00,2016-03-27,9185.02
0.0,269.95,0.0,0.0,91,Cloudy skies,Full cloud cover,27-03-2016 08:00,2016-03-27,8249.02
0.0,271.28,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 10:00,2016-03-27,6119.62
0.0,272.88,0.0,0.0,91,Cloudy skies,Full cloud cover,27-03-2016 11:00,2016-03-27,6559.02
0.0,274.17,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 12:00,2016-03-27,7032.22
0.0,276.11,0.0,0.0,75,Cloudy skies,Fragmented clouds,27-03-2016 13:00,2016-03-27,6837.22
0.0,277.17,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 14:00,2016-03-27,7164.82
0.0,276.65,0.0,0.0,1,Clear skies,Clear skies,27-03-2016 15:00,2016-03-27,7766.72
0.0,276.89,0.0,0.0,1,Clear skies,Clear skies,27-03-2016 16:00,2016-03-27,8510.32
0.0,276.87,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 17:00,2016-03-27,8340.02
0.0,277.13,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 18:00,2016-03-27,6591.52
0.0,276.74,0.0,0.0,2,Clear skies,Clear skies,27-03-2016 19:00,2016-03-27,4653.22
0.0,275.39,0.0,0.0,1,Clear skies,Clear skies,27-03-2016 20:00,2016-03-27,4248.92
0.0,274.22,0.0,0.0,2,Clear skies,Clear skies,27-03-2016 21:00,2016-03-27,3985.02
0.0,272.56,0.0,0.0,75,Cloudy skies,Fragmented clouds,27-03-2016 22:00,2016-03-27,3903.12
0.0,271.61,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2016 23:00,2016-03-27,3991.52
0.0,271.42,0.0,0.0,91,Cloudy skies,Full cloud cover,28-03-2016 00:00,2016-03-28,1408.42
0.0,271.47,0.0,0.0,90,Cloudy skies,Full cloud cover,28-03-2016 01:00,2016-03-28,956.02
0.0,270.28,0.0,0.0,90,Cloudy skies,Full cloud cover,28-03-2016 02:00,2016-03-28,810.42
0.0,271.07,0.0,0.0,90,Cloudy skies,Full cloud cover,28-03-2016 03:00,2016-03-28,854.62
0.0,270.74,0.0,0.0,90,Cloudy skies,Full cloud cover,28-03-2016 04:00,2016-03-28,1440.92
0.0,269.46,0.0,0.0,90,Cloudy skies,Full cloud cover,28-03-2016 05:00,2016-03-28,3671.72
0.0,268.87,0.0,0.0,75,Cloudy skies,Fragmented clouds,28-03-2016 06:00,2016-03-28,7461.22
0.0,268.68,0.0,0.0,41,Cloudy skies,Partly cloudy skies,28-03-2016 07:00,2016-03-28,9237.02
0.0,267.97,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 08:00,2016-03-28,8177.52
0.0,269.73,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 09:00,2016-03-28,6907.42
0.0,272.68,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 10:00,2016-03-28,6240.52
0.0,275.9,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 11:00,2016-03-28,6673.42
0.0,277.78,0.0,0.0,2,Clear skies,Clear skies,28-03-2016 12:00,2016-03-28,6952.92
0.0,278.19,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 13:00,2016-03-28,6976.32
0.0,278.84,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 14:00,2016-03-28,7600.32
0.0,279.25,0.0,0.0,2,Clear skies,Clear skies,28-03-2016 15:00,2016-03-28,8055.32
0.0,278.54,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 16:00,2016-03-28,8510.32
0.0,278.95,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 17:00,2016-03-28,8086.52
0.0,278.38,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 18:00,2016-03-28,6374.42
0.0,278.18,0.0,0.0,2,Clear skies,Clear skies,28-03-2016 19:00,2016-03-28,4995.12
0.0,276.69,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 20:00,2016-03-28,4635.02
0.0,274.92,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 21:00,2016-03-28,4329.52
0.0,272.76,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 22:00,2016-03-28,3072.42
0.0,272.28,0.0,0.0,1,Clear skies,Clear skies,28-03-2016 23:00,2016-03-28,2081.82
0.0,270.99,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 00:00,2016-03-29,1434.42
0.0,271.09,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 01:00,2016-03-29,1002.82
0.0,269.41,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 02:00,2016-03-29,885.82
0.0,269.69,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 03:00,2016-03-29,819.52
0.0,269.06,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 04:00,2016-03-29,1304.42
0.0,268.41,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 05:00,2016-03-29,3041.22
0.0,267.42,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 06:00,2016-03-29,6318.52
0.0,267.33,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 07:00,2016-03-29,7632.82
0.0,267.76,0.0,0.0,1,Light fog,Fine fog,29-03-2016 08:00,2016-03-29,7220.72
0.0,270.84,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 09:00,2016-03-29,6514.82
0.0,273.53,0.0,0.0,75,Cloudy skies,Fragmented clouds,29-03-2016 10:00,2016-03-29,6588.92
0.0,276.0,0.0,0.0,90,Cloudy skies,Full cloud cover,29-03-2016 11:00,2016-03-29,7110.22
0.0,278.11,0.0,0.0,90,Cloudy skies,Full cloud cover,29-03-2016 12:00,2016-03-29,7829.12
0.0,278.67,0.0,0.0,90,Cloudy skies,Full cloud cover,29-03-2016 13:00,2016-03-29,7410.52
0.0,279.0,0.0,0.0,75,Cloudy skies,Fragmented clouds,29-03-2016 14:00,2016-03-29,7885.02
0.0,280.33,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 15:00,2016-03-29,8100.82
0.0,279.82,0.0,0.0,2,Clear skies,Clear skies,29-03-2016 16:00,2016-03-29,8217.82
0.0,280.21,0.0,0.0,40,Cloudy skies,Partly cloudy skies,29-03-2016 17:00,2016-03-29,7405.32
0.0,279.76,0.0,0.0,2,Clear skies,Clear skies,29-03-2016 18:00,2016-03-29,6300.32
0.0,279.67,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 19:00,2016-03-29,4930.12
0.0,277.47,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 20:00,2016-03-29,4450.42
0.0,276.1,0.0,0.0,90,Cloudy skies,Full cloud cover,29-03-2016 21:00,2016-03-29,4352.92
0.0,274.83,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 22:00,2016-03-29,4193.02
0.0,273.83,0.0,0.0,1,Clear skies,Clear skies,29-03-2016 23:00,2016-03-29,2839.72
0.0,273.88,0.0,0.0,1,Clear skies,Clear skies,30-03-2016 00:00,2016-03-30,1847.82
0.0,272.83,0.0,0.0,1,Clear skies,Clear skies,30-03-2016 01:00,2016-03-30,1343.42
0.0,272.77,0.0,0.0,1,Clear skies,Clear skies,30-03-2016 02:00,2016-03-30,1131.52
0.0,272.15,0.0,0.0,1,Clear skies,Clear skies,30-03-2016 03:00,2016-03-30,922.22
0.0,271.97,0.0,0.0,75,Cloudy skies,Fragmented clouds,30-03-2016 04:00,2016-03-30,863.72
0.0,272.38,0.0,0.0,91,Cloudy skies,Full cloud cover,30-03-2016 05:00,2016-03-30,1242.02
0.0,272.81,0.0,0.0,90,Cloudy skies,Full cloud cover,30-03-2016 06:00,2016-03-30,1847.82
0.0,273.28,0.0,0.0,76,Cloudy skies,Fragmented clouds,30-03-2016 07:00,2016-03-30,2461.42
0.0,274.18,0.0,0.0,90,Cloudy skies,Full cloud cover,30-03-2016 08:00,2016-03-30,3250.52
0.0,275.34,0.0,0.0,75,Airborne particles,Smoky air,30-03-2016 09:00,2016-03-30,4395.82
0.0,276.92,0.0,0.0,90,Cloudy skies,Full cloud cover,30-03-2016 10:00,2016-03-30,5067.92
0.0,277.46,0.0,0.0,91,Light rain,Mild drizzle,30-03-2016 11:00,2016-03-30,5751.72
0.0,278.23,0.0,0.0,90,Cloudy skies,Full cloud cover,30-03-2016 12:00,2016-03-30,6280.82
0.0,278.72,0.0,0.0,75,Cloudy skies,Fragmented clouds,30-03-2016 13:00,2016-03-30,6171.62
0.0,280.96,0.0,0.0,40,Cloudy skies,Partly cloudy skies,30-03-2016 14:00,2016-03-30,6137.82
0.0,281.5,0.0,0.0,1,Clear skies,Clear skies,30-03-2016 15:00,2016-03-30,6202.82
0.0,282.51,0.0,0.0,75,Cloudy skies,Fragmented clouds,30-03-2016 16:00,2016-03-30,6124.82
0.0,282.54,0.0,0.0,41,Cloudy skies,Partly cloudy skies,30-03-2016 17:00,2016-03-30,5650.32
0.0,282.21,0.0,0.0,21,Cloudy skies,Scattered clouds,30-03-2016 18:00,2016-03-30,5418.92
0.0,281.69,0.0,0.0,1,Clear skies,Clear skies,30-03-2016 19:00,2016-03-30,4702.62
0.0,280.32,0.0,0.0,75,Cloudy skies,Fragmented clouds,30-03-2016 20:00,2016-03-30,4042.22
0.0,279.07,0.0,0.0,90,Cloudy skies,Full cloud cover,30-03-2016 21:00,2016-03-30,4225.52
0.0,278.7,0.0,0.0,75,Cloudy skies,Fragmented clouds,30-03-2016 22:00,2016-03-30,5697.12
0.0,279.03,0.0,0.0,75,Rainfall,Soft rain,30-03-2016 23:00,2016-03-30,3134.82
0.0,278.82,0.0,0.0,90,Rainfall,Soft rain,31-03-2016 00:00,2016-03-31,2045.42
0.0,278.48,0.0,0.0,76,Light rain,Mild drizzle,31-03-2016 01:00,2016-03-31,1387.62
