Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Weather_Desc,TimeStamp,Date,Traffic_Vol
0.0,279.25,0.0,0.0,75,Cloudy skies,Fragmented clouds,16-03-2019 11:00,2019-03-16,6903.52
0.0,279.8,0.0,0.0,90,Cloudy skies,Full cloud cover,16-03-2019 12:00,2019-03-16,7004.92
0.0,281.5,0.0,0.0,75,Cloudy skies,Fragmented clouds,16-03-2019 13:00,2019-03-16,7142.72
0.0,281.44,0.0,0.0,90,Cloudy skies,Full cloud cover,16-03-2019 16:00,2019-03-16,9498.32
0.0,280.3,0.0,0.0,90,Cloudy skies,Full cloud cover,16-03-2019 18:00,2019-03-16,6694.22
0.0,279.69,0.0,0.0,91,Cloudy skies,Full cloud cover,16-03-2019 20:00,2019-03-16,4527.12
0.0,279.11,0.0,0.0,91,Cloudy skies,Full cloud cover,16-03-2019 21:00,2019-03-16,3964.22
0.0,278.8,0.0,0.0,1,Clear skies,Clear skies,16-03-2019 22:00,2019-03-16,2694.12
0.0,278.66,0.0,0.0,90,Rainfall,Soft rain,16-03-2019 23:00,2019-03-16,1908.92
0.0,278.4,0.0,0.0,91,Rainfall,Soft rain,17-03-2019 00:00,2019-03-17,1243.32
0.0,277.93,0.0,0.0,90,Rainfall,Soft rain,17-03-2019 01:00,2019-03-17,971.62
0.0,276.59,0.0,0.0,90,Rainfall,Steady rain,17-03-2019 02:00,2019-03-17,768.82
0.0,276.52,0.0,0.0,91,Snowfall,Flurries,17-03-2019 03:00,2019-03-17,861.12
0.0,276.22,0.0,0.0,90,Rainfall,Soft rain,17-03-2019 04:00,2019-03-17,1573.52
0.0,275.26,0.0,0.0,40,Snowfall,Flurries,17-03-2019 05:00,2019-03-17,3865.42
0.0,276.01,0.0,0.0,1,Clear skies,Clear skies,17-03-2019 06:00,2019-03-17,7677.02
0.0,275.21,0.0,0.0,1,Clear skies,Clear skies,17-03-2019 07:00,2019-03-17,9025.12
0.0,275.06,0.0,0.0,1,Clear skies,Clear skies,17-03-2019 08:00,2019-03-17,8358.22
0.0,276.52,0.0,0.0,90,Cloudy skies,Full cloud cover,17-03-2019 09:00,2019-03-17,7290.92
0.0,277.56,0.0,0.0,90,Cloudy skies,Full cloud cover,17-03-2019 11:00,2019-03-17,6848.92
0.0,278.08,0.0,0.0,91,Snowfall,Flurries,17-03-2019 12:00,2019-03-17,7112.82
0.0,277.62,0.0,0.0,90,Snowfall,Flurries,17-03-2019 13:00,2019-03-17,7578.22
0.0,277.65,0.0,0.0,90,Cloudy skies,Full cloud cover,17-03-2019 14:00,2019-03-17,8151.52
0.0,277.04,0.0,0.0,91,Cloudy skies,Full cloud cover,17-03-2019 16:00,2019-03-17,9125.22
0.0,277.03,0.0,0.0,90,Cloudy skies,Full cloud cover,17-03-2019 17:00,2019-03-17,8558.42
0.0,276.47,0.0,0.0,91,Rainfall,Soft rain,17-03-2019 18:00,2019-03-17,6478.42
0.0,276.28,0.0,0.0,90,Snowfall,Flurries,17-03-2019 19:00,2019-03-17,4891.12
0.0,275.51,0.0,0.0,75,Snowfall,Flurries,17-03-2019 20:00,2019-03-17,4632.42
0.0,275.25,0.0,0.0,90,Snowfall,Flurries,17-03-2019 21:00,2019-03-17,4217.72
0.0,275.35,0.0,0.0,90,Snowfall,Flurries,17-03-2019 22:00,2019-03-17,3765.32
0.0,274.98,0.0,0.0,91,Snowfall,Flurries,17-03-2019 23:00,2019-03-17,2308.02
0.0,273.75,0.0,0.0,90,Snowfall,Flurries,18-03-2019 00:00,2019-03-18,1249.82
0.0,273.56,0.0,0.0,90,Cloudy skies,Full cloud cover,18-03-2019 01:00,2019-03-18,952.12
0.0,273.79,0.0,0.0,90,Rainfall,Soft rain,18-03-2019 02:00,2019-03-18,805.22
0.0,273.75,0.0,0.0,90,Cloudy skies,Full cloud cover,18-03-2019 03:00,2019-03-18,879.32
0.0,274.28,0.0,0.0,90,Cloudy skies,Full cloud cover,18-03-2019 04:00,2019-03-18,1593.02
0.0,273.38,0.0,0.0,90,Cloudy skies,Full cloud cover,18-03-2019 05:00,2019-03-18,3778.32
0.0,273.85,0.0,0.0,91,Cloudy skies,Full cloud cover,18-03-2019 06:00,2019-03-18,7176.52
0.0,273.59,0.0,0.0,90,Cloudy skies,Full cloud cover,18-03-2019 07:00,2019-03-18,8373.82
0.0,272.91,0.0,0.0,90,Snowfall,Flurries,18-03-2019 08:00,2019-03-18,7457.32
0.0,274.01,0.0,0.0,91,Light fog,Fine fog,18-03-2019 10:00,2019-03-18,6660.42
0.0,273.98,0.0,0.0,90,Light fog,Fine fog,18-03-2019 11:00,2019-03-18,7211.62
0.0,274.55,0.0,0.0,36,Snowfall,Flurries,18-03-2019 12:00,2019-03-18,7826.52
0.0,275.19,0.0,0.0,90,Snowfall,Flurries,18-03-2019 13:00,2019-03-18,7558.72
0.0,275.59,0.0,0.0,90,Snowfall,Flurries,18-03-2019 15:00,2019-03-18,8506.42
0.0,274.85,0.0,0.0,90,Rainfall,Soft rain,18-03-2019 17:00,2019-03-18,8167.12
0.0,274.77,0.0,0.0,90,Snowfall,Flurries,18-03-2019 18:00,2019-03-18,6707.22
0.0,273.98,0.0,0.0,90,Snowfall,Flurries,18-03-2019 21:00,2019-03-18,4216.42
0.0,273.5,0.0,0.0,90,Snowfall,Flurries,18-03-2019 22:00,2019-03-18,4588.22
0.0,273.34,0.0,0.0,90,Snowfall,Flurries,18-03-2019 23:00,2019-03-18,2727.92
0.0,272.21,0.0,0.0,91,Snowfall,Flurries,19-03-2019 00:00,2019-03-19,1929.72
0.0,271.92,0.0,0.0,90,Snowfall,Flurries,19-03-2019 01:00,2019-03-19,1292.72
0.0,271.95,0.0,0.0,90,Snowfall,Flurries,19-03-2019 02:00,2019-03-19,1184.82
0.0,270.78,0.0,0.0,91,Snowfall,Flurries,19-03-2019 03:00,2019-03-19,927.42
0.0,270.95,0.0,0.0,90,Snowfall,Flurries,19-03-2019 04:00,2019-03-19,891.02
0.0,270.97,0.0,0.0,91,Light fog,Fine fog,19-03-2019 05:00,2019-03-19,1318.72
0.0,270.82,0.0,0.0,90,Snowfall,Flurries,19-03-2019 07:00,2019-03-19,2952.82
0.0,271.79,0.0,0.0,90,Snowfall,Flurries,19-03-2019 08:00,2019-03-19,4481.62
0.0,271.85,0.0,0.0,91,Snowfall,Flurries,19-03-2019 09:00,2019-03-19,5147.22
0.0,272.05,0.0,0.0,90,Snowfall,Flurries,19-03-2019 10:00,2019-03-19,6011.72
0.0,273.15,0.0,0.0,90,Snowfall,Flurries,19-03-2019 11:00,2019-03-19,6561.62
0.0,274.85,0.0,0.0,90,Snowfall,Flurries,19-03-2019 12:00,2019-03-19,7064.72
0.0,275.72,0.0,0.0,90,Cloudy skies,Full cloud cover,19-03-2019 13:00,2019-03-19,6673.42
0.0,276.82,0.0,0.0,91,Cloudy skies,Full cloud cover,19-03-2019 14:00,2019-03-19,6656.52
0.0,276.92,0.0,0.0,90,Cloudy skies,Full cloud cover,19-03-2019 16:00,2019-03-19,8711.82
0.0,278.04,0.0,0.0,76,Cloudy skies,Fragmented clouds,19-03-2019 18:00,2019-03-19,5958.42
0.0,276.52,0.0,0.0,91,Cloudy skies,Full cloud cover,19-03-2019 19:00,2019-03-19,5144.62
0.0,274.01,0.0,0.0,2,Clear skies,Clear skies,19-03-2019 23:00,2019-03-19,3056.82
0.0,271.91,0.0,0.0,91,Cloudy skies,Full cloud cover,20-03-2019 02:00,2019-03-20,1690.52
0.0,270.09,0.0,0.0,2,Clear skies,Clear skies,20-03-2019 05:00,2019-03-20,1217.32
0.0,270.52,0.0,0.0,2,Clear skies,Clear skies,20-03-2019 06:00,2019-03-20,1655.42
0.0,270.04,0.0,0.0,1,Clear skies,Clear skies,20-03-2019 08:00,2019-03-20,3149.12
0.0,273.51,0.0,0.0,1,Clear skies,Clear skies,20-03-2019 09:00,2019-03-20,4144.92
0.0,274.88,0.0,0.0,1,Clear skies,Clear skies,20-03-2019 10:00,2019-03-20,5118.62
0.0,276.75,0.0,0.0,90,Cloudy skies,Full cloud cover,20-03-2019 11:00,2019-03-20,5511.22
0.0,277.57,0.0,0.0,75,Cloudy skies,Fragmented clouds,20-03-2019 13:00,2019-03-20,6603.22
0.0,278.45,0.0,0.0,75,Cloudy skies,Fragmented clouds,20-03-2019 14:00,2019-03-20,6614.92
0.0,279.58,0.0,0.0,40,Cloudy skies,Partly cloudy skies,20-03-2019 17:00,2019-03-20,6091.02
0.0,279.15,0.0,0.0,1,Clear skies,Clear skies,20-03-2019 19:00,2019-03-20,4939.22
0.0,276.38,0.0,0.0,1,Clear skies,Clear skies,20-03-2019 20:00,2019-03-20,3966.82
0.0,274.61,0.0,0.0,1,Clear skies,Clear skies,20-03-2019 21:00,2019-03-20,3080.22
0.0,274.29,0.0,0.0,1,Clear skies,Clear skies,20-03-2019 23:00,2019-03-20,1712.62
0.0,272.72,0.0,0.0,2,Clear skies,Clear skies,21-03-2019 00:00,2019-03-21,1195.22
0.0,272.35,0.0,0.0,2,Clear skies,Clear skies,21-03-2019 01:00,2019-03-21,878.02
0.0,272.15,0.0,0.0,2,Clear skies,Clear skies,21-03-2019 02:00,2019-03-21,826.02
0.0,271.25,0.0,0.0,1,Clear skies,Clear skies,21-03-2019 03:00,2019-03-21,844.22
0.0,270.98,0.0,0.0,1,Clear skies,Clear skies,21-03-2019 04:00,2019-03-21,1537.12
0.0,270.22,0.0,0.0,1,Clear skies,Clear skies,21-03-2019 06:00,2019-03-21,7536.62
0.0,269.62,0.0,0.0,1,Clear skies,Clear skies,21-03-2019 07:00,2019-03-21,8919.82
0.0,271.35,0.0,0.0,1,Clear skies,Clear skies,21-03-2019 08:00,2019-03-21,8076.12
0.0,276.19,0.0,0.0,1,Clear skies,Clear skies,21-03-2019 10:00,2019-03-21,5955.82
0.0,277.24,0.0,0.0,1,Clear skies,Clear skies,21-03-2019 11:00,2019-03-21,6318.52
0.0,279.34,0.0,0.0,90,Cloudy skies,Full cloud cover,21-03-2019 13:00,2019-03-21,6721.52
0.0,282.41,0.0,0.0,91,Cloudy skies,Full cloud cover,21-03-2019 14:00,2019-03-21,7261.02
0.0,283.13,0.0,0.0,2,Clear skies,Clear skies,21-03-2019 15:00,2019-03-21,8004.62
0.0,284.01,0.0,0.0,1,Clear skies,Clear skies,21-03-2019 17:00,2019-03-21,8644.22
0.0,284.34,0.0,0.0,1,Clear skies,Clear skies,21-03-2019 19:00,2019-03-21,4685.72
0.0,281.56,0.0,0.0,75,Cloudy skies,Fragmented clouds,21-03-2019 21:00,2019-03-21,3253.12
0.0,279.65,0.0,0.0,2,Clear skies,Clear skies,21-03-2019 22:00,2019-03-21,2400.32
0.0,279.65,0.0,0.0,2,Clear skies,Clear skies,21-03-2019 23:00,2019-03-21,1661.92
0.0,279.18,0.0,0.0,1,Clear skies,Clear skies,22-03-2019 00:00,2019-03-22,1122.42
0.0,278.42,0.0,0.0,1,Clear skies,Clear skies,22-03-2019 01:00,2019-03-22,927.42
0.0,278.99,0.0,0.0,1,Clear skies,Clear skies,22-03-2019 02:00,2019-03-22,802.62
0.0,277.58,0.0,0.0,41,Cloudy skies,Partly cloudy skies,22-03-2019 04:00,2019-03-22,1574.82
0.0,277.13,0.0,0.0,1,Clear skies,Clear skies,22-03-2019 06:00,2019-03-22,7771.92
0.0,277.05,0.0,0.0,1,Clear skies,Clear skies,22-03-2019 08:00,2019-03-22,8406.32
0.0,278.98,0.0,0.0,40,Cloudy skies,Partly cloudy skies,22-03-2019 09:00,2019-03-22,7258.42
0.0,278.86,0.0,0.0,40,Cloudy skies,Partly cloudy skies,22-03-2019 10:00,2019-03-22,6413.42
0.0,281.85,0.0,0.0,1,Clear skies,Clear skies,22-03-2019 11:00,2019-03-22,6868.42
0.0,283.04,0.0,0.0,1,Clear skies,Clear skies,22-03-2019 12:00,2019-03-22,7008.82
0.0,284.94,0.0,0.0,1,Clear skies,Clear skies,22-03-2019 13:00,2019-03-22,7137.52
0.0,285.3,0.0,0.0,90,Cloudy skies,Full cloud cover,22-03-2019 15:00,2019-03-22,8072.22
0.0,285.2,0.0,0.0,2,Clear skies,Clear skies,22-03-2019 17:00,2019-03-22,8652.02
0.0,281.14,0.0,0.0,2,Clear skies,Clear skies,22-03-2019 19:00,2019-03-22,4922.32
0.0,276.93,0.0,0.0,40,Cloudy skies,Partly cloudy skies,22-03-2019 20:00,2019-03-22,4317.82
0.0,275.74,0.0,0.0,1,Clear skies,Clear skies,22-03-2019 23:00,2019-03-22,2088.32
0.0,274.81,0.0,0.0,1,Clear skies,Clear skies,23-03-2019 00:00,2019-03-23,1369.42
0.0,274.68,0.0,0.0,91,Cloudy skies,Full cloud cover,23-03-2019 01:00,2019-03-23,979.42
0.0,274.92,0.0,0.0,91,Cloudy skies,Full cloud cover,23-03-2019 02:00,2019-03-23,880.62
0.0,275.3,0.0,0.0,90,Cloudy skies,Full cloud cover,23-03-2019 04:00,2019-03-23,1707.42
0.0,274.15,0.0,0.0,75,Cloudy skies,Fragmented clouds,23-03-2019 05:00,2019-03-23,4120.22
0.0,274.15,0.0,0.0,90,Cloudy skies,Full cloud cover,23-03-2019 06:00,2019-03-23,7635.42
0.0,273.93,0.0,0.0,90,Cloudy skies,Full cloud cover,23-03-2019 07:00,2019-03-23,9458.02
0.0,274.94,0.0,0.0,90,Cloudy skies,Full cloud cover,23-03-2019 09:00,2019-03-23,7072.52
0.0,274.82,0.0,0.0,90,Snowfall,Flurries,23-03-2019 10:00,2019-03-23,6274.32
0.0,275.36,0.0,0.0,90,Snowfall,Snowfall,23-03-2019 11:00,2019-03-23,6568.12
0.0,274.8,0.0,0.0,91,Snowfall,Flurries,23-03-2019 12:00,2019-03-23,6689.02
0.0,274.98,0.0,0.0,91,Snowfall,Flurries,23-03-2019 14:00,2019-03-23,7127.12
0.0,274.44,0.0,0.0,91,Snowfall,Deep snow,23-03-2019 16:00,2019-03-23,7748.52
0.0,274.17,0.0,0.0,91,Snowfall,Snowfall,23-03-2019 18:00,2019-03-23,5456.62
0.0,274.11,0.0,0.0,90,Snowfall,Snowfall,23-03-2019 19:00,2019-03-23,3955.12
0.0,273.61,0.0,0.0,75,Snowfall,Flurries,23-03-2019 22:00,2019-03-23,2449.72
0.0,273.9,0.0,0.0,1,Clear skies,Clear skies,23-03-2019 23:00,2019-03-23,1613.82
0.0,273.76,0.0,0.0,1,Snowfall,Flurries,24-03-2019 00:00,2019-03-24,1135.42
0.0,273.15,0.0,0.0,1,Clear skies,Clear skies,24-03-2019 01:00,2019-03-24,865.02
0.0,272.75,0.0,0.0,40,Cloudy skies,Partly cloudy skies,24-03-2019 02:00,2019-03-24,770.12
0.0,272.98,0.0,0.0,1,Snowfall,Flurries,24-03-2019 03:00,2019-03-24,875.42
0.0,273.01,0.0,0.0,1,Snowfall,Flurries,24-03-2019 05:00,2019-03-24,3819.92
0.0,272.12,0.0,0.0,1,Clear skies,Clear skies,24-03-2019 07:00,2019-03-24,8717.02
0.0,271.81,0.0,0.0,1,Clear skies,Clear skies,24-03-2019 09:00,2019-03-24,6949.02
0.0,274.08,0.0,0.0,41,Cloudy skies,Partly cloudy skies,24-03-2019 10:00,2019-03-24,6175.52
0.0,275.12,0.0,0.0,2,Clear skies,Clear skies,24-03-2019 11:00,2019-03-24,6491.42
0.0,276.77,0.0,0.0,1,Clear skies,Clear skies,24-03-2019 13:00,2019-03-24,7185.62
0.0,280.16,0.0,0.0,5,Clear skies,Clear skies,24-03-2019 15:00,2019-03-24,8146.32
0.0,281.01,0.0,0.0,1,Clear skies,Clear skies,24-03-2019 17:00,2019-03-24,8727.42
0.0,280.25,0.0,0.0,5,Clear skies,Clear skies,24-03-2019 18:00,2019-03-24,6574.62
0.0,276.49,0.0,0.0,5,Clear skies,Clear skies,24-03-2019 21:00,2019-03-24,5322.72
0.0,273.49,0.0,0.0,2,Clear skies,Clear skies,24-03-2019 22:00,2019-03-24,5242.12
0.0,273.02,0.0,0.0,1,Clear skies,Clear skies,24-03-2019 23:00,2019-03-24,2297.62
0.0,271.73,0.0,0.0,2,Clear skies,Clear skies,25-03-2019 00:00,2019-03-25,1490.32
0.0,271.68,0.0,0.0,2,Clear skies,Clear skies,25-03-2019 01:00,2019-03-25,1063.92
0.0,272.29,0.0,0.0,2,Clear skies,Clear skies,25-03-2019 02:00,2019-03-25,930.02
0.0,271.98,0.0,0.0,2,Clear skies,Clear skies,25-03-2019 03:00,2019-03-25,892.32
0.0,271.84,0.0,0.0,1,Clear skies,Clear skies,25-03-2019 05:00,2019-03-25,3159.52
0.0,271.58,0.0,0.0,2,Clear skies,Clear skies,25-03-2019 06:00,2019-03-25,6526.52
0.0,271.01,0.0,0.0,1,Airborne particles,Smoky air,25-03-2019 07:00,2019-03-25,7588.62
0.0,272.49,0.0,0.0,1,Clear skies,Clear skies,25-03-2019 08:00,2019-03-25,7145.32
0.0,274.34,0.0,0.0,1,Clear skies,Clear skies,25-03-2019 09:00,2019-03-25,6492.72
0.0,277.31,0.0,0.0,1,Clear skies,Clear skies,25-03-2019 10:00,2019-03-25,6717.62
0.0,278.82,0.0,0.0,1,Clear skies,Clear skies,25-03-2019 12:00,2019-03-25,7831.72
0.0,281.08,0.0,0.0,1,Clear skies,Clear skies,25-03-2019 13:00,2019-03-25,7643.22
0.0,281.91,0.0,0.0,90,Cloudy skies,Full cloud cover,25-03-2019 14:00,2019-03-25,7966.92
0.0,281.95,0.0,0.0,75,Cloudy skies,Fragmented clouds,25-03-2019 17:00,2019-03-25,7599.02
0.0,281.48,0.0,0.0,90,Rainfall,Steady rain,25-03-2019 19:00,2019-03-25,5205.72
0.0,279.04,0.0,0.0,91,Rainfall,Soft rain,25-03-2019 21:00,2019-03-25,4209.92
0.0,279.18,0.0,0.0,91,Light rain,Light rain,25-03-2019 23:00,2019-03-25,2638.22
0.0,279.38,0.0,0.0,90,Light rain,Light rain,26-03-2019 00:00,2019-03-26,2150.72
0.0,279.58,0.0,0.0,90,Light rain,Mild drizzle,26-03-2019 02:00,2019-03-26,1373.32
0.0,278.35,0.0,0.0,90,Light fog,Fine fog,26-03-2019 04:00,2019-03-26,1060.02
0.0,278.26,0.0,0.0,75,Light rain,Light rain,26-03-2019 05:00,2019-03-26,1297.92
0.0,278.77,0.0,0.0,90,Rainfall,Steady rain,26-03-2019 08:00,2019-03-26,3821.22
0.0,278.91,0.0,0.0,90,Rainfall,Soft rain,26-03-2019 10:00,2019-03-26,5578.82
0.0,280.8,0.0,0.0,90,Light fog,Fine fog,26-03-2019 11:00,2019-03-26,5885.62
0.0,281.07,0.0,0.0,91,Light rain,Mild drizzle,26-03-2019 13:00,2019-03-26,6507.02
0.0,281.78,0.0,0.0,90,Rainfall,Soft rain,26-03-2019 15:00,2019-03-26,6035.12
0.0,281.41,0.0,0.0,90,Rainfall,Soft rain,26-03-2019 17:00,2019-03-26,6162.52
0.0,279.63,0.0,0.0,90,Rainfall,Soft rain,26-03-2019 19:00,2019-03-26,4778.02
0.0,278.7,0.0,0.0,90,Rainfall,Soft rain,26-03-2019 21:00,2019-03-26,3942.12
0.0,278.07,0.0,0.0,90,Rainfall,Steady rain,26-03-2019 23:00,2019-03-26,2766.92
0.0,278.08,0.0,0.0,90,Rainfall,Steady rain,27-03-2019 00:00,2019-03-27,1814.02
0.0,277.64,0.0,0.0,90,Rainfall,Soft rain,27-03-2019 01:00,2019-03-27,1240.72
0.0,277.76,0.0,0.0,90,Light fog,Fine fog,27-03-2019 03:00,2019-03-27,875.42
0.0,276.9,0.0,0.0,90,Rainfall,Steady rain,27-03-2019 04:00,2019-03-27,740.22
0.0,277.11,0.0,0.0,90,Rainfall,Soft rain,27-03-2019 05:00,2019-03-27,907.92
0.0,275.75,0.0,0.0,91,Rainfall,Steady rain,27-03-2019 06:00,2019-03-27,1386.32
0.0,275.72,0.0,0.0,90,Rainfall,Steady rain,27-03-2019 08:00,2019-03-27,2591.42
0.0,276.38,0.0,0.0,90,Light fog,Fine fog,27-03-2019 09:00,2019-03-27,3606.72
0.0,276.57,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2019 10:00,2019-03-27,4636.32
0.0,276.88,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2019 12:00,2019-03-27,5446.22
0.0,278.3,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2019 13:00,2019-03-27,5733.52
0.0,278.7,0.0,0.0,91,Cloudy skies,Full cloud cover,27-03-2019 15:00,2019-03-27,5070.52
0.0,279.15,0.0,0.0,90,Cloudy skies,Full cloud cover,27-03-2019 17:00,2019-03-27,5179.72
0.0,279.44,0.0,0.0,1,Clear skies,Clear skies,27-03-2019 19:00,2019-03-27,3907.02
0.0,276.67,0.0,0.0,1,Clear skies,Clear skies,27-03-2019 20:00,2019-03-27,3383.12
0.0,274.49,0.0,0.0,2,Clear skies,Clear skies,27-03-2019 22:00,2019-03-27,2777.32
0.0,272.48,0.0,0.0,2,Light fog,Fine fog,28-03-2019 00:00,2019-03-28,1121.12
0.0,271.65,0.0,0.0,2,Clear skies,Clear skies,28-03-2019 01:00,2019-03-28,810.42
0.0,272.19,0.0,0.0,2,Light fog,Fine fog,28-03-2019 02:00,2019-03-28,775.32
0.0,271.85,0.0,0.0,1,Light fog,Fine fog,28-03-2019 03:00,2019-03-28,820.82
0.0,271.84,0.0,0.0,90,Dense fog,Dense fog,28-03-2019 05:00,2019-03-28,3780.92
0.0,272.38,0.0,0.0,91,Dense fog,Dense fog,28-03-2019 06:00,2019-03-28,7478.12
0.0,273.11,0.0,0.0,90,Cloudy skies,Full cloud cover,28-03-2019 07:00,2019-03-28,8766.42
0.0,274.45,0.0,0.0,1,Clear skies,Clear skies,28-03-2019 09:00,2019-03-28,6856.72
0.0,279.38,0.0,0.0,76,Cloudy skies,Fragmented clouds,28-03-2019 10:00,2019-03-28,6319.82
0.0,282.14,0.0,0.0,75,Cloudy skies,Fragmented clouds,28-03-2019 12:00,2019-03-28,6955.52
0.0,284.8,0.0,0.0,2,Clear skies,Clear skies,28-03-2019 13:00,2019-03-28,6965.92
0.0,286.46,0.0,0.0,1,Clear skies,Clear skies,28-03-2019 15:00,2019-03-28,7990.32
0.0,287.51,0.0,0.0,1,Clear skies,Clear skies,28-03-2019 17:00,2019-03-28,8657.22
0.0,287.46,0.0,0.0,5,Clear skies,Clear skies,28-03-2019 19:00,2019-03-28,4767.62
0.0,283.2,0.0,0.0,1,Clear skies,Clear skies,28-03-2019 21:00,2019-03-28,3414.32
0.0,278.58,0.0,0.0,1,Clear skies,Clear skies,28-03-2019 22:00,2019-03-28,2565.42
0.0,277.83,0.0,0.0,1,Clear skies,Clear skies,29-03-2019 00:00,2019-03-29,1214.72
0.0,278.25,0.0,0.0,1,Clear skies,Clear skies,29-03-2019 01:00,2019-03-29,913.12
0.0,277.51,0.0,0.0,2,Clear skies,Clear skies,29-03-2019 03:00,2019-03-29,862.42
0.0,278.0,0.0,0.0,1,Clear skies,Clear skies,29-03-2019 04:00,2019-03-29,1521.52
0.0,278.51,0.0,0.0,1,Clear skies,Clear skies,29-03-2019 05:00,2019-03-29,3887.52
0.0,278.14,0.0,0.0,2,Clear skies,Clear skies,29-03-2019 06:00,2019-03-29,7588.62
0.0,278.73,0.0,0.0,1,Clear skies,Clear skies,29-03-2019 07:00,2019-03-29,9247.42
0.0,280.63,0.0,0.0,2,Clear skies,Clear skies,29-03-2019 08:00,2019-03-29,8134.62
0.0,283.24,0.0,0.0,1,Clear skies,Clear skies,29-03-2019 09:00,2019-03-29,7446.92
0.0,285.38,0.0,0.0,75,Cloudy skies,Fragmented clouds,29-03-2019 10:00,2019-03-29,6304.22
0.0,287.38,0.0,0.0,2,Clear skies,Clear skies,29-03-2019 12:00,2019-03-29,7129.72
0.0,291.12,0.0,0.0,41,Cloudy skies,Partly cloudy skies,29-03-2019 13:00,2019-03-29,7131.02
0.0,291.51,0.0,0.0,1,Clear skies,Clear skies,29-03-2019 14:00,2019-03-29,7712.12
0.0,291.28,0.0,0.0,40,Cloudy skies,Partly cloudy skies,29-03-2019 16:00,2019-03-29,9632.22
0.0,289.89,0.0,0.0,90,Cloudy skies,Full cloud cover,29-03-2019 18:00,2019-03-29,6612.32
0.0,287.62,0.0,0.0,90,Stormy weather,Approaching thunderstorm,29-03-2019 20:00,2019-03-29,4390.62
0.0,286.86,0.0,0.0,40,Stormy weather,Approaching thunderstorm,29-03-2019 22:00,2019-03-29,4120.22
0.0,283.02,0.0,0.0,91,Rainfall,Steady rain,30-03-2019 00:00,2019-03-30,1187.42
0.0,281.42,0.0,0.0,91,Rainfall,Steady rain,30-03-2019 02:00,2019-03-30,814.32
0.0,281.36,0.0,0.0,90,Rainfall,Steady rain,30-03-2019 04:00,2019-03-30,1573.52
0.0,281.08,0.0,0.0,90,Rainfall,Steady rain,30-03-2019 06:00,2019-03-30,7266.22
0.0,280.42,0.0,0.0,90,Rainfall,Intense rainfall,30-03-2019 08:00,2019-03-30,8124.22
0.0,280.01,0.0,0.0,91,Rainfall,Steady rain,30-03-2019 10:00,2019-03-30,6306.82
0.0,280.05,0.0,0.0,90,Light rain,Light rain,30-03-2019 11:00,2019-03-30,6448.52
0.0,280.04,0.0,0.0,90,Light rain,Mild drizzle,30-03-2019 12:00,2019-03-30,6964.62
0.0,280.92,0.0,0.0,90,Light rain,Mild drizzle,30-03-2019 13:00,2019-03-30,6850.22
0.0,281.41,0.0,0.0,91,Light fog,Fine fog,30-03-2019 15:00,2019-03-30,8223.02
0.0,282.28,0.0,0.0,90,Cloudy skies,Full cloud cover,30-03-2019 17:00,2019-03-30,9095.32
0.0,281.98,0.0,0.0,91,Cloudy skies,Full cloud cover,30-03-2019 18:00,2019-03-30,6644.82
0.0,280.95,0.0,0.0,91,Cloudy skies,Full cloud cover,30-03-2019 21:00,2019-03-30,3771.82
0.0,281.06,0.0,0.0,91,Light rain,Mild drizzle,30-03-2019 23:00,2019-03-30,1833.52
0.0,280.07,0.0,0.0,90,Cloudy skies,Full cloud cover,31-03-2019 01:00,2019-03-31,909.22
0.0,280.11,0.0,0.0,91,Rainfall,Soft rain,31-03-2019 02:00,2019-03-31,788.32
0.0,279.59,0.0,0.0,90,Rainfall,Soft rain,31-03-2019 03:00,2019-03-31,865.02
0.0,279.8,0.0,0.0,75,Cloudy skies,Fragmented clouds,31-03-2019 05:00,2019-03-31,3891.42
0.0,279.13,0.0,0.0,91,Rainfall,Soft rain,31-03-2019 06:00,2019-03-31,7467.72
0.0,278.3,0.0,0.0,75,Rainfall,Soft rain,31-03-2019 07:00,2019-03-31,8596.12
0.0,278.11,0.0,0.0,90,Rainfall,Soft rain,31-03-2019 08:00,2019-03-31,8204.82
0.0,278.69,0.0,0.0,90,Rainfall,Soft rain,31-03-2019 10:00,2019-03-31,6572.02
0.0,279.8,0.0,0.0,90,Rainfall,Steady rain,31-03-2019 12:00,2019-03-31,6950.32
0.0,282.45,0.0,0.0,90,Rainfall,Soft rain,31-03-2019 13:00,2019-03-31,7303.92
0.0,283.01,0.0,0.0,76,Rainfall,Soft rain,31-03-2019 14:00,2019-03-31,7868.12
0.0,283.59,0.0,0.0,75,Rainfall,Nearby rain showers,31-03-2019 16:00,2019-03-31,9247.42
0.0,283.12,0.0,0.0,1,Rainfall,Nearby rain showers,31-03-2019 18:00,2019-03-31,6613.62
0.0,280.25,0.0,0.0,91,Cloudy skies,Full cloud cover,31-03-2019 19:00,2019-03-31,5061.42
0.0,279.02,0.0,0.0,90,Rainfall,Soft rain,31-03-2019 22:00,2019-03-31,4326.92
0.0,277.06,0.0,0.0,40,Cloudy skies,Partly cloudy skies,01-04-2019 0:00,2019-04-01,1378.52
